Hippowdon, 0.8594108510638297872340425532
Charizard-Mega-X, 0.8474593617021276595744680851
Gyarados-Mega, 0.8248336170212765957446808511
Meowstic, 0.8244272340425531914893617021
Ribombee, 0.8212670212765957446808510638
Persian-Alola, 0.8165793617021276595744680851
Mamoswine, 0.8107614893617021276595744681
Sceptile, 0.7932872340425531914893617021
Goodra, 0.7921634042553191489361702128
Hawlucha, 0.7694653191489361702127659574
Bruxish, 0.7655195744680851063829787234
Heracross-Mega, 0.7524906382978723404255319149
Garchomp-Mega, 0.7375863829787234042553191489
Drampa, 0.7220578723404255319148936170
Cofagrigus, 0.7150980851063829787234042553
Slowbro-Mega, 0.7139408510638297872340425532
Toxapex, 0.7129157446808510638297872340
Lapras, 0.7109282978723404255319148936
Blastoise-Mega, 0.7105723404255319148936170213
Crawdaunt, 0.6927642553191489361702127660
Umbreon, 0.6892106382978723404255319149
Murkrow, 0.6879621276595744680851063830
Medicham-Mega, 0.6552757446808510638297872340
Altaria-Mega, 0.6526370212765957446808510638
Gallade-Mega, 0.6516580851063829787234042553
Vaporeon, 0.6432157446808510638297872340
Darmanitan, 0.6311591489361702127659574468
Slowking, 0.6201672340425531914893617021
Latias-Mega, 0.6127670212765957446808510638
Jellicent, 0.6064619148936170212765957447
Rotom-Heat, 0.6035068085106382978723404255
Beedrill-Mega, 0.5972768085106382978723404255
Salamence, 0.5827146808510638297872340426
Ampharos-Mega, 0.5722808510638297872340425532
Machamp, 0.5697451063829787234042553191
Meloetta, 0.5648410638297872340425531915
Slowbro, 0.56096
Gliscor, 0.5596597872340425531914893617
Alakazam-Mega, 0.5544642553191489361702127660
Empoleon, 0.5543908510638297872340425532
Blissey, 0.5526980851063829787234042553
Vikavolt, 0.5524378723404255319148936170
Pachirisu, 0.5481742553191489361702127660
Manaphy, 0.5446025531914893617021276596
Ditto, 0.5299057446808510638297872340
Banette-Mega, 0.5199853191489361702127659574
Shedinja, 0.49851
Florges, 0.4965693617021276595744680851
Electivire, 0.4825182978723404255319148936
Victreebel, 0.4626317021276595744680851064
Sableye-Mega, 0.4419993617021276595744680851
Honchkrow, 0.4209753191489361702127659574
Feraligatr, 0.4097168085106382978723404255
Mienshao, 0.4088717021276595744680851064
Latios, 0.4058485106382978723404255319
Golem-Alola, 0.4056178723404255319148936170
Swampert, 0.3931929787234042553191489362
Magnezone, 0.3890514893617021276595744681
Alakazam, 0.3789510638297872340425531915
Lickilicky, 0.3785144680851063829787234043
Toxicroak, 0.3740251063829787234042553191
Mr. Mime, 0.3708831914893617021276595745
Sandslash-Alola, 0.3706653191489361702127659574
Nidoking, 0.3697802127659574468085106383
Lanturn, 0.3694251063829787234042553191
Skarmory, 0.3693012765957446808510638298
Golisopod, 0.3669702127659574468085106383
Blastoise, 0.3630078723404255319148936170
Accelgor, 0.3603917021276595744680851064
Houndoom-Mega, 0.3576868085106382978723404255
Galvantula, 0.3562425531914893617021276596
Rampardos, 0.3558440425531914893617021277
Keldeo, 0.3537206382978723404255319149
Salazzle, 0.3453742553191489361702127660
Eelektross, 0.3443912765957446808510638298
Necrozma, 0.3423902127659574468085106383
Oricorio-Sensu, 0.3408659574468085106382978723
Musharna, 0.3361597872340425531914893617
Nidoqueen, 0.3360004255319148936170212766
Tornadus-Therian, 0.3314225531914893617021276596
Crabominable, 0.3303257446808510638297872340
Slaking, 0.3244521276595744680851063830
Roserade, 0.3213642553191489361702127660
Escavalier, 0.3187212765957446808510638298
Drifblim, 0.3180708510638297872340425532
Noivern, 0.3162738297872340425531914894
Palossand, 0.3110470212765957446808510638
Durant, 0.3093793617021276595744680851
Ambipom, 0.3031336170212765957446808511
Audino-Mega, 0.3018102127659574468085106383
Exeggutor-Alola, 0.3002904255319148936170212766
Spinda, 0.2987565957446808510638297872
Gallade, 0.2981955319148936170212765957
Cloyster, 0.2951578723404255319148936170
Aurorus, 0.2894204255319148936170212766
Regigigas, 0.2863434042553191489361702128
Flygon, 0.2741646808510638297872340426
Dragalge, 0.2703661702127659574468085106
Uxie, 0.2687038297872340425531914894
Manectric, 0.2657612765957446808510638298
Lycanroc, 0.2640238297872340425531914894
Pidgeot-Mega, 0.2634936170212765957446808511
Buzzwole, 0.2542574468085106382978723404
Glaceon, 0.2542157446808510638297872340
Froslass, 0.2469138297872340425531914894
Deoxys-Defense, 0.2461259574468085106382978723
Dusknoir, 0.2461210638297872340425531915
Decidueye, 0.2381087234042553191489361702
Delphox, 0.2376329787234042553191489362
Linoone, 0.2346293617021276595744680851
Dugtrio, 0.2341602127659574468085106383
Ursaring, 0.2340014893617021276595744681
Trevenant, 0.2291191489361702127659574468
Mandibuzz, 0.2289759574468085106382978723
Mudsdale, 0.2279002127659574468085106383
Carbink, 0.2258072340425531914893617021
Granbull, 0.2190334042553191489361702128
Entei, 0.2186351063829787234042553191
Vanilluxe, 0.2154102127659574468085106383
Charizard, 0.2147708510638297872340425532
Audino, 0.2121865957446808510638297872
Steelix-Mega, 0.2108480851063829787234042553
Rotom-Mow, 0.2079972340425531914893617021
Beartic, 0.2036868085106382978723404255
Dhelmise, 0.2033336170212765957446808511
Raikou, 0.2028538297872340425531914894
Hitmonlee, 0.2021527659574468085106382979
Gourgeist-Super, 0.2016425531914893617021276596
Latios-Mega, 0.1968704255319148936170212766
Vivillon, 0.1951819148936170212765957447
Starmie, 0.1920651063829787234042553191
Pinsir-Mega, 0.1913991489361702127659574468
Lycanroc-Dusk, 0.1911044680851063829787234043
Stoutland, 0.1906659574468085106382978723
Stantler, 0.1899140425531914893617021277
Electrode, 0.1892940425531914893617021277
Kabutops, 0.1884234042553191489361702128
Leafeon, 0.1856514893617021276595744681
Zoroark, 0.1846334042553191489361702128
Xatu, 0.1844423404255319148936170213
Scolipede, 0.1842234042553191489361702128
Tauros, 0.1833185106382978723404255319
Deoxys-Speed, 0.1828951063829787234042553191
Bellossom, 0.1827072340425531914893617021
Exeggutor, 0.1803214893617021276595744681
Haxorus, 0.1782838297872340425531914894
Golduck, 0.17747
Regice, 0.17620
Slurpuff, 0.1753978723404255319148936170
Ninjask, 0.1751823404255319148936170213
Togetic, 0.1740042553191489361702127660
Oricorio, 0.1738295744680851063829787234
Wishiwashi, 0.1723310638297872340425531915
Exploud, 0.1711751063829787234042553191
Cherrim, 0.1696936170212765957446808511
Drapion, 0.1687248936170212765957446809
Aggron, 0.1672508510638297872340425532
Lumineon, 0.1645593617021276595744680851
Swellow, 0.1640921276595744680851063830
Pikachu, 0.16406
Liepard, 0.1636448936170212765957446809
Clawitzer, 0.1634902127659574468085106383
Torterra, 0.1634257446808510638297872340
Seismitoad, 0.1617963829787234042553191489
Aggron-Mega, 0.1616085106382978723404255319
Swoobat, 0.1595934042553191489361702128
Kyurem, 0.1590595744680851063829787234
Regirock, 0.1560110638297872340425531915
Articuno, 0.1552531914893617021276595745
Wobbuffet, 0.1546923404255319148936170213
Rhydon, 0.1537748936170212765957446809
Mismagius, 0.1505919148936170212765957447
Kecleon, 0.1505887234042553191489361702
Tentacruel, 0.1487002127659574468085106383
Marowak, 0.1478004255319148936170212766
Walrein, 0.1471412765957446808510638298
Guzzlord, 0.14638
Misdreavus, 0.1453061702127659574468085106
Shiinotic, 0.1442795744680851063829787234
Golurk, 0.1412797872340425531914893617
Parasect, 0.1410544680851063829787234043
Glalie-Mega, 0.1406510638297872340425531915
Luxray, 0.1399640425531914893617021277
Floatzel, 0.1391138297872340425531914894
Donphan, 0.1376993617021276595744680851
Medicham, 0.1361291489361702127659574468
Primeape, 0.1348914893617021276595744681
Shiftry, 0.1324268085106382978723404255
Rotom-Frost, 0.1298182978723404255319148936
Meganium, 0.1291721276595744680851063830
Tangrowth, 0.1288321276595744680851063830
Illumise, 0.1254521276595744680851063830
Cinccino, 0.1180738297872340425531914894
Zygarde-10%, 0.1165887234042553191489361702
Wigglytuff, 0.1162963829787234042553191489
Silvally, 0.1160502127659574468085106383
Passimian, 0.1152291489361702127659574468
Emboar, 0.1147972340425531914893617021
Weezing, 0.1135974468085106382978723404
Heracross, 0.1126219148936170212765957447
Archeops, 0.1114755319148936170212765957
Aron, 0.1114414893617021276595744681
Cryogonal, 0.1105057446808510638297872340
Magmar, 0.1089144680851063829787234043
Sharpedo-Mega, 0.1073655319148936170212765957
Sigilyph, 0.1057285106382978723404255319
Forretress, 0.09898
Jynx, 0.09756148936170212765957446809
Butterfree, 0.09691957446808510638297872340
Camerupt, 0.09543063829787234042553191489
Diggersby, 0.09367851063829787234042553191
Absol-Mega, 0.09338191489361702127659574468
Azelf, 0.08814127659574468085106382979
Masquerain, 0.08710063829787234042553191489
Pyukumuku, 0.08667702127659574468085106383
Omastar, 0.08667468085106382978723404255
Mawile, 0.08644595744680851063829787234
Claydol, 0.08590617021276595744680851064
Emolga, 0.08512914893617021276595744681
Silvally-Fairy, 0.08309148936170212765957446809
Seaking, 0.08214510638297872340425531915
Moltres, 0.08192702127659574468085106383
Yanmega, 0.08145446808510638297872340426
Delcatty, 0.08103872340425531914893617021
Chesnaught, 0.07980978723404255319148936170
Sawsbuck, 0.07790914893617021276595744681
Celebi, 0.07708936170212765957446808511
Octillery, 0.07696489361702127659574468085
Spiritomb, 0.07669021276595744680851063830
Flareon, 0.07607595744680851063829787234
Toucannon, 0.07577106382978723404255319149
Volbeat, 0.07537212765957446808510638298
Turtonator, 0.07363723404255319148936170213
Tyrantrum, 0.07318574468085106382978723404
Absol, 0.07263595744680851063829787234
Klinklang, 0.07130425531914893617021276596
Zebstrika, 0.07099276595744680851063829787
Bewear, 0.07092936170212765957446808511
Cobalion, 0.07057
Armaldo, 0.07039234042553191489361702128
Virizion, 0.07003957446808510638297872340
Druddigon, 0.06937446808510638297872340426
Poliwrath, 0.06902680851063829787234042553
Unfezant, 0.06869063829787234042553191489
Mantine, 0.06867255319148936170212765957
Lycanroc-Midnight, 0.06813085106382978723404255319
Quilava, 0.06749361702127659574468085106
Charjabug, 0.06662191489361702127659574468
Gorebyss, 0.06652680851063829787234042553
Quagsire, 0.06589127659574468085106382979
Girafarig, 0.06535787234042553191489361702
Clamperl, 0.06513723404255319148936170213
Ampharos, 0.06332212765957446808510638298
Magmortar, 0.06227787234042553191489361702
Vileplume, 0.06202234042553191489361702128
Steelix, 0.05974170212765957446808510638
Minior, 0.05924595744680851063829787234
Registeel, 0.05879595744680851063829787234
Kangaskhan, 0.05802553191489361702127659574
Houndoom, 0.05792446808510638297872340426
Pyroar, 0.05780212765957446808510638298
Lopunny, 0.05714510638297872340425531915
Bouffalant, 0.05659063829787234042553191489
Beheeyem, 0.05498531914893617021276595745
Castform, 0.05491574468085106382978723404
Jumpluff, 0.05217234042553191489361702128
Wailord, 0.05179510638297872340425531915
Mightyena, 0.04932617021276595744680851064
Venomoth, 0.04885
Purugly, 0.04776276595744680851063829787
Gothorita, 0.04603702127659574468085106383
Plusle, 0.04505659574468085106382978723
Farfetch'd, 0.04468617021276595744680851064
Barbaracle, 0.04461936170212765957446808511
Dedenne, 0.04456042553191489361702127660
Dugtrio-Alola, 0.04414638297872340425531914894
Sandslash, 0.04234680851063829787234042553
Carracosta, 0.04156510638297872340425531915
Dewgong, 0.04143170212765957446808510638
Samurott, 0.04113297872340425531914893617
Solrock, 0.04059872340425531914893617021
Dunsparce, 0.04054489361702127659574468085
Maractus, 0.04002851063829787234042553191
Chatot, 0.03881425531914893617021276596
Miltank, 0.03761297872340425531914893617
Sunflora, 0.03747276595744680851063829787
Qwilfish, 0.03706893617021276595744680851
Leavanny, 0.03622106382978723404255319149
Silvally-Flying, 0.03605404255319148936170212766
Tropius, 0.03576468085106382978723404255
Kingler, 0.03535702127659574468085106383
Zangoose, 0.03530553191489361702127659574
Avalugg, 0.03494787234042553191489361702
Hitmonchan, 0.03414404255319148936170212766
Pangoro, 0.03374851063829787234042553191
Cacturne, 0.03350936170212765957446808511
Arbok, 0.03273170212765957446808510638
Alomomola, 0.03238787234042553191489361702
Hoopa, 0.03216021276595744680851063830
Doublade, 0.03161191489361702127659574468
Solosis, 0.03153127659574468085106382979
Sharpedo, 0.03028574468085106382978723404
Golem, 0.03020255319148936170212765957
Torracat, 0.02992574468085106382978723404
Grumpig, 0.02975978723404255319148936170
Crustle, 0.02894638297872340425531914894
Onix, 0.02856978723404255319148936170
Furret, 0.02842297872340425531914893617
Scyther, 0.02840978723404255319148936170
Minun, 0.02721851063829787234042553191
Golbat, 0.02720744680851063829787234043
Persian, 0.02665340425531914893617021277
Slowpoke, 0.02659404255319148936170212766
Hypno, 0.02418872340425531914893617021
Riolu, 0.02402510638297872340425531915
Silvally-Steel, 0.02400191489361702127659574468
Muk, 0.02398553191489361702127659574
Shaymin, 0.02368382978723404255319148936
Bastiodon, 0.02352680851063829787234042553
Skuntank, 0.02348382978723404255319148936
Ariados, 0.02252553191489361702127659574
Komala, 0.02248319148936170212765957447
Throh, 0.02168382978723404255319148936
Oricorio-Pa'u, 0.02156702127659574468085106383
Dodrio, 0.02148957446808510638297872340
Altaria, 0.02113340425531914893617021277
Bibarel, 0.01995148936170212765957446809
Natu, 0.01851893617021276595744680851
Type: Null, 0.01824297872340425531914893617
Gligar, 0.01787297872340425531914893617
Smoochum, 0.01743042553191489361702127660
Gogoat, 0.01703340425531914893617021277
Probopass, 0.01687829787234042553191489362
Munchlax, 0.01660595744680851063829787234
Gourgeist, 0.01652957446808510638297872340
Noctowl, 0.01639680851063829787234042553
Rapidash, 0.01636042553191489361702127660
Magcargo, 0.01627617021276595744680851064
Magneton, 0.01627510638297872340425531915
Gumshoos, 0.01580234042553191489361702128
Garbodor, 0.01530914893617021276595744681
Furfrou, 0.01514382978723404255319148936
Mesprit, 0.01508042553191489361702127660
Chimecho, 0.01487106382978723404255319149
Kommo-o-Totem, 0.01483340425531914893617021277
Sudowoodo, 0.01474446808510638297872340426
Lunatone, 0.01442872340425531914893617021
Servine, 0.01396829787234042553191489362
Eevee, 0.01374063829787234042553191489
Deoxys, 0.01334148936170212765957446809
Tangela, 0.01324255319148936170212765957
Simipour, 0.01322191489361702127659574468
Stunfisk, 0.01316297872340425531914893617
Glalie, 0.01297297872340425531914893617
Marowak-Alola-Totem, 0.01263851063829787234042553191
Electabuzz, 0.01250297872340425531914893617
Cottonee, 0.01231978723404255319148936170
Numel, 0.01221787234042553191489361702
Vespiquen, 0.01188574468085106382978723404
Haunter, 0.01164744680851063829787234043
Wormadam-Trash, 0.01031148936170212765957446809
Beautifly, 0.01021531914893617021276595745
Silvally-Ghost, 0.01014723404255319148936170213
Delibird, 0.01008063829787234042553191489
Roselia, 0.01005085106382978723404255319
Carnivine, 0.01003978723404255319148936170
Wartortle, 0.009545744680851063829787234043
Silvally-Ground, 0.009469574468085106382978723404
Basculin, 0.009462340425531914893617021277
Swanna, 0.009455319148936170212765957447
Machoke, 0.009247234042553191489361702128
Araquanid-Totem, 0.009129148936170212765957446809
Silvally-Grass, 0.009082553191489361702127659574
Magikarp, 0.009034680851063829787234042553
Diglett, 0.008745531914893617021276595745
Seviper, 0.008633191489361702127659574468
Raticate, 0.008581489361702127659574468085
Silvally-Electric, 0.008579361702127659574468085106
Jigglypuff, 0.008537659574468085106382978723
Fearow, 0.008530425531914893617021276596
Sawk, 0.008441914893617021276595744681
Banette, 0.008278085106382978723404255319
Scraggy, 0.008230212765957446808510638298
Pidgeot, 0.008100425531914893617021276596
Sneasel, 0.007485319148936170212765957447
Seel, 0.007350212765957446808510638298
Bayleef, 0.007339361702127659574468085106
Huntail, 0.007201063829787234042553191489
Braixen, 0.007070425531914893617021276596
Whiscash, 0.006923617021276595744680851064
Litten, 0.006476170212765957446808510638
Kricketune, 0.006318297872340425531914893617
Phione, 0.006231063829787234042553191489
Ledyba, 0.006154893617021276595744680851
Luvdisc, 0.006049574468085106382978723404
Duskull, 0.005993191489361702127659574468
Gourgeist-Small, 0.005971489361702127659574468085
Pinsir, 0.005828510638297872340425531915
Pichu, 0.005682340425531914893617021277
Combusken, 0.005654255319148936170212765957
Lickitung, 0.005533191489361702127659574468
Gloom, 0.005435319148936170212765957447
Duosion, 0.005371276595744680851063829787
Heatmor, 0.005328510638297872340425531915
Cranidos, 0.005291063829787234042553191489
Meditite, 0.005205106382978723404255319149
Piloswine, 0.005189361702127659574468085106
Trapinch, 0.005186808510638297872340425532
Dragonair, 0.005132553191489361702127659574
Lileep, 0.004961276595744680851063829787
Klang, 0.004677872340425531914893617021
Dustox, 0.004592340425531914893617021277
Vigoroth, 0.004380638297872340425531914894
Relicanth, 0.004109787234042553191489361702
Aipom, 0.003972765957446808510638297872
Silvally-Fire, 0.003945744680851063829787234043
Darumaka, 0.003941702127659574468085106383
Zweilous, 0.003864893617021276595744680851
Floette, 0.003836808510638297872340425532
Yanma, 0.003745319148936170212765957447
Unown, 0.003721063829787234042553191489
Rattata, 0.00365
Corsola, 0.003644680851063829787234042553
Rotom-Fan, 0.003563404255319148936170212766
Zorua, 0.003452127659574468085106382979
Pumpkaboo-Small, 0.003434680851063829787234042553
Spewpa, 0.003412765957446808510638297872
Croagunk, 0.003361914893617021276595744681
Rotom, 0.003260212765957446808510638298
Zigzagoon, 0.002999361702127659574468085106
Swalot, 0.002955319148936170212765957447
Chikorita, 0.002927234042553191489361702128
Spritzee, 0.002921276595744680851063829787
Watchog, 0.002821489361702127659574468085
Porygon, 0.002783829787234042553191489362
Ledian, 0.002654255319148936170212765957
Raticate-Alola, 0.00264
Paras, 0.002574893617021276595744680851
Beedrill, 0.002561063829787234042553191489
Graveler-Alola, 0.002504042553191489361702127660
Chinchou, 0.002500212765957446808510638298
Glameow, 0.002405957446808510638297872340
Magnemite, 0.002363617021276595744680851064
Silvally-Ice, 0.002266808510638297872340425532
Gourgeist-Large, 0.002252765957446808510638297872
Trumbeak, 0.002240425531914893617021276596
Wormadam-Sandy, 0.002157021276595744680851063830
Purrloin, 0.002122765957446808510638297872
Geodude, 0.002092553191489361702127659574
Simisage, 0.002087021276595744680851063830
Corphish, 0.002069787234042553191489361702
Mime Jr., 0.002017872340425531914893617021
Buneary, 0.001984468085106382978723404255
Metang, 0.001978297872340425531914893617
Azurill, 0.001768510638297872340425531915
Wormadam, 0.001721702127659574468085106383
Foongus, 0.001717234042553191489361702128
Silvally-Dark, 0.001711063829787234042553191489
Vikavolt-Totem, 0.001682127659574468085106382979
Lampent, 0.001679574468085106382978723404
Skiploom, 0.001658936170212765957446808511
Nosepass, 0.001654255319148936170212765957
Growlithe, 0.001646170212765957446808510638
Shroomish, 0.001642765957446808510638297872
Silvally-Water, 0.001611702127659574468085106383
Quilladin, 0.001528723404255319148936170213
Shieldon, 0.001494680851063829787234042553
Squirtle, 0.001410638297872340425531914894
Sentret, 0.001407872340425531914893617021
Krokorok, 0.001401063829787234042553191489
Palpitoad, 0.001392340425531914893617021277
Piplup, 0.001352340425531914893617021277
Psyduck, 0.001307234042553191489361702128
Mothim, 0.001276595744680851063829787234
Starly, 0.001235106382978723404255319149
Wynaut, 0.001225531914893617021276595745
Silvally-Dragon, 0.001202553191489361702127659574
Shelgon, 0.001192340425531914893617021277
Seadra, 0.001133829787234042553191489362
Seedot, 0.001114680851063829787234042553
Ferroseed, 0.001113191489361702127659574468
Silvally-Poison, 0.001105319148936170212765957447
Weepinbell, 0.001074680851063829787234042553
Cosmoem, 0.001068297872340425531914893617
Diglett-Alola, 0.001062553191489361702127659574
Taillow, 0.001044468085106382978723404255
Pineco, 0.001025531914893617021276595745
Vulpix, 0.001015319148936170212765957447
Frogadier, 0.0009934042553191489361702127660
Bidoof, 0.0009919148936170212765957446809
Snubbull, 0.0009676595744680851063829787234
Bronzor, 0.0009461702127659574468085106383
Ralts, 0.0009408510638297872340425531915
Charmeleon, 0.0009391489361702127659574468085
Wooper, 0.0009117021276595744680851063830
Buizel, 0.0008695744680851063829787234043
Hippopotas, 0.0008693617021276595744680851064
Mimikyu-Totem, 0.0008659574468085106382978723404
Grimer-Alola, 0.0008512765957446808510638297872
Pignite, 0.00083
Skitty, 0.0008285106382978723404255319149
Ivysaur, 0.0008257446808510638297872340426
Dwebble, 0.0008236170212765957446808510638
Silvally-Fighting, 0.0008080851063829787234042553191
Nuzleaf, 0.0008027659574468085106382978723
Shellder, 0.0007893617021276595744680851064
Kadabra, 0.0007846808510638297872340425532
Togepi, 0.0007806382978723404255319148936
Woobat, 0.0007685106382978723404255319149
Exeggcute, 0.0007619148936170212765957446809
Vulpix-Alola, 0.0007410638297872340425531914894
Abomasnow, 0.0007344680851063829787234042553
Rowlet, 0.0007253191489361702127659574468
Meowth, 0.0007114893617021276595744680851
Litwick, 0.0006672340425531914893617021277
Mudkip, 0.0006668085106382978723404255319
Herdier, 0.0006589361702127659574468085106
Pidove, 0.0006570212765957446808510638298
Yamask, 0.0006421276595744680851063829787
Mienfoo, 0.0006187234042553191489361702128
Minccino, 0.0006078723404255319148936170213
Swadloon, 0.0005953191489361702127659574468
Cubone, 0.0005778723404255319148936170213
Ribombee-Totem, 0.0005774468085106382978723404255
Venonat, 0.0005636170212765957446808510638
Simisear, 0.0005551063829787234042553191489
Voltorb, 0.0005017021276595744680851063830
Pancham, 0.0005017021276595744680851063830
Pumpkaboo, 0.0004989361702127659574468085106
Omanyte, 0.0004965957446808510638297872340
Doduo, 0.0004742553191489361702127659574
Marshtomp, 0.0004734042553191489361702127660
Houndour, 0.0004695744680851063829787234043
Snorunt, 0.0004680851063829787234042553191
Boldore, 0.0004631914893617021276595744681
Pawniard, 0.0004627659574468085106382978723
Treecko, 0.0004621276595744680851063829787
Drowzee, 0.0004614893617021276595744680851
Rufflet, 0.0004465957446808510638297872340
Meowth-Alola, 0.0004457446808510638297872340426
Torchic, 0.0004436170212765957446808510638
Abra, 0.0004306382978723404255319148936
Pansage, 0.00043
Monferno, 0.0004297872340425531914893617021
Crabrawler, 0.0004268085106382978723404255319
Cyndaquil, 0.0004257446808510638297872340426
Gothita, 0.0004219148936170212765957446809
Swirlix, 0.0004204255319148936170212765957
NidoranF, 0.0004197872340425531914893617021
Morelull, 0.0004197872340425531914893617021
Chingling, 0.0004161702127659574468085106383
Petilil, 0.0004155319148936170212765957447
Koffing, 0.0004091489361702127659574468085
Kirlia, 0.0004055319148936170212765957447
Surskit, 0.0004036170212765957446808510638
